584;174;38;35;584;174;622;209
662;178;27;33;662;178;689;211
547;232;23;27;547;232;570;259
620;236;22;27;620;236;642;263
968;251;32;33;968;251;1000;284
1355;257;24;31;1355;257;1379;288
1412;264;28;33;1412;264;1440;297
1509;272;42;40;1509;272;1551;312
696;294;28;28;696;294;724;322
1304;311;27;27;1304;311;1331;338
1429;321;25;27;1429;321;1454;348
507;332;33;28;507;332;540;360
1132;353;27;28;1132;353;1159;381
1210;357;28;32;1210;357;1238;389
1361;365;29;27;1361;365;1390;392
1385;427;34;31;1385;427;1419;458
479;424;33;29;479;424;512;453
597;433;37;33;597;433;634;466
736;434;39;39;736;434;775;473
1232;466;28;32;1232;466;1260;498
1320;472;27;28;1320;472;1347;500
502;475;28;31;502;475;530;506
539;481;28;26;539;481;567;507
992;508;24;27;992;508;1016;535
1171;512;27;28;1171;512;1198;540
1368;530;27;30;1368;530;1395;560
531;525;29;33;531;525;560;558
604;534;26;28;604;534;630;562
883;560;26;22;883;560;909;582
970;558;28;33;970;558;998;591
554;582;32;29;554;582;586;611
877;602;37;29;877;602;914;631
662;643;34;25;662;643;696;668
1056;657;29;29;1056;657;1085;686
1186;674;26;26;1186;674;1212;700
717;692;31;30;717;692;748;722
801;698;35;28;801;698;836;726
981;704;30;29;981;704;1011;733
1325;742;31;30;1325;742;1356;772
1513;759;35;30;1513;759;1548;789
373;718;38;37;373;718;411;755
1186;776;26;28;1186;776;1212;804
459;783;31;27;459;783;490;810
823;805;30;34;823;805;853;839
903;805;37;30;903;805;940;835
1315;837;25;29;1315;837;1340;866
1505;853;26;32;1505;853;1531;885
593;835;28;32;593;835;621;867
744;854;23;28;744;854;767;882
779;858;22;29;779;858;801;887
561;881;28;28;561;881;589;909
1208;939;20;19;1208;939;1228;958
998;971;24;27;998;971;1022;998
1214;981;32;33;1214;981;1246;1014
1244;988;29;28;1244;988;1273;1016
797;1005;25;25;797;1005;822;1030
887;1015;33;25;887;1015;920;1040
1397;1052;22;28;1397;1052;1419;1080
755;1050;24;29;755;1050;779;1079
807;1055;23;22;807;1055;830;1077
879;1061;22;30;879;1061;901;1091
414;1137;32;25;414;1137;446;1162
1030;1175;23;26;1030;1175;1053;1201
607;1195;29;28;607;1195;636;1223
1077;1233;31;28;1077;1233;1108;1261
1138;1238;24;28;1138;1238;1162;1266
667;1256;36;27;667;1256;703;1283
949;1271;29;30;949;1271;978;1301
1085;1280;27;31;1085;1280;1112;1311
1351;1298;22;32;1351;1298;1373;1330
1498;1307;28;36;1498;1307;1526;1343
528;1301;27;29;528;1301;555;1330
1140;1337;25;27;1140;1337;1165;1364
1215;1341;25;28;1215;1341;1240;1369
536;1351;28;25;536;1351;564;1376
603;1352;25;24;603;1352;628;1376
1328;1399;43;28;1328;1399;1371;1427
685;1404;29;28;685;1404;714;1432
494;1444;25;28;494;1444;519;1472
776;1458;31;29;776;1458;807;1487
889;1513;29;27;889;1513;918;1540
958;1518;28;25;958;1518;986;1543
1257;1533;29;32;1257;1533;1286;1565
368;1531;31;40;368;1531;399;1571
562;1538;29;30;562;1538;591;1568
655;1542;28;35;655;1542;683;1577
775;1556;30;26;775;1556;805;1582
864;1561;27;28;864;1561;891;1589
927;1565;42;29;927;1565;969;1594
1107;1576;26;29;1107;1576;1133;1605
1325;1585;14;22;1325;1585;1339;1607
778;1601;29;25;778;1601;807;1626
877;1608;25;24;877;1608;902;1632
461;1636;32;28;461;1636;493;1664
527;1640;29;27;527;1640;556;1667
675;1646;29;27;675;1646;704;1673
777;1650;30;28;777;1650;807;1678
1116;1664;30;27;1116;1664;1146;1691
1420;1675;20;39;1420;1675;1440;1714
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
